1002 2 0
142 130 1.03773184414 -2.10386080945
143 121 -0.147767109568 2.99382554402
144 125 1.26918466762 -1.87240798597
145 118 -0.0430713978609 3.09852125573
146 82 -0.113383084807 3.02820956878
147 124 0.344428501884 -2.79716415171
148 246 0.592839531191 -2.5487531224
149 391 0.312342682357 -2.82924997123
150 131 0.00418249117031 -3.13741016242
151 133 -0.571712113518 2.56988054007
152 142 -0.703869606847 2.43772304674
153 143 -0.279485482843 2.86210717075
154 164 -0.310132909994 2.8314597436
155 100 0.13538690787 -3.00620574572
156 145 -0.0642574962385 3.07733515735
157 133 1.03210396538 -2.10948868821
158 151 1.12859632927 -2.01299632432
159 3 0.784636872282 -2.35695578131
160 32 1.47719143213 -1.66440122146
161 126 -1.34337131413 1.79822133946
162 74 0.465093928994 -2.6764987246
163 152 -0.794957919904 2.34663473369
164 154 -0.296275687952 2.84531696564
165 293 1.38051311485 -1.76107953874
166 147 -0.0618943520225 3.07969830157
167 109 -1.56593721481 1.57565543878
168 89 0.134684420612 -3.00690823298
169 220 -0.123224239369 3.01836841422
170 175 1.02278505073 -2.11880760286
171 153 -0.498183932387 2.6434087212
172 180 -1.15787273332 1.98371992027
173 135 -1.09539910726 2.04619354633
174 65 1.04338225462 -2.09821039897
175 164 1.42638932716 -1.71520332643
176 170 0.953118464186 -2.1884741894
177 200 -1.01683575547 2.12475689812
178 217 -0.192323419943 2.94926923365
179 27 -0.0193193524397 3.12227330115
180 172 -1.204657899 1.93693475458
181 116 -0.24288390825 2.89870874534
182 168 1.09659522757 -2.04499742602
183 1 -0.205446102337 2.93614655125
184 207 -0.761140347762 2.38045230583
185 222 -1.27933756213 1.86225509146
186 195 1.43228614581 -1.70930650778
187 15 -0.851500357061 2.29009229653
188 189 -0.136588752767 3.00500390082
189 188 -0.112168981888 3.0294236717
190 56 0.305757326113 -2.83583532748
191 41 1.028325584 -2.11326706959
192 66 -1.17014083235 1.97145182124
193 136 1.36190627577 -1.77968637782
194 20 -1.51692244926 1.62467020433
195 186 1.49189338143 -1.64969927216
196 186 -0.528591579056 2.61300107453
197 18 0.417829130429 -2.72376352316
198 200 0.342040958372 -2.79955169522
199 0 -1.01135452052 2.13023813307
200 177 -1.35300474794 1.78858790565
201 198 -0.713555497343 2.42803715625
202 154 -1.46927659124 1.67231606235
203 13 -1.25963532656 1.88195732703
204 39 -1.40448836506 1.73710428853
205 54 -0.782311743332 2.35928091026
206 167 -0.193864437008 2.94772821658
207 182 1.28214285525 -1.85944979834
208 170 -1.16898855086 1.97260410273
209 319 -0.244227883249 2.89736477034
210 196 -0.14882774529 2.9927649083
211 170 -1.01313159357 2.12846106002
212 177 0.519744246015 -2.62184840757
213 457 1.25560392044 -1.88598873315
214 358 1.33062739859 -1.810965255
215 39 1.32989253109 -1.8117001225
216 116 0.440046167325 -2.70154648626
217 178 -0.14309211154 2.99850054205
218 63 0.87909475735 -2.26249789624
219 62 -1.33426590545 1.80732674814
220 169 -0.0854729538131 3.05611969978
221 97 1.41113851546 -1.73045413813
222 185 -1.20914658578 1.93244606781
223 9 -1.17472431946 1.96686833413
224 20 0.107954783768 -3.03363786982
225 233 -1.51997501336 1.62161764023
226 20 -0.469974083384 2.67161857021
227 181 -0.543166653038 2.59842600055
228 380 1.37421897619 -1.7673736774
229 55 -0.22488950942 2.91670314417
230 10 1.53605998775 -1.60553266584
231 280 -1.15805939206 1.98353326153
232 12 -0.899341825442 2.24225082815
233 225 1.38772226886 -1.75387038473
234 444 -1.41044649519 1.7311461584
235 110 1.48255772756 -1.65903492603
236 172 -0.48579429502 2.65579835857
237 107 -1.13777718624 2.00381546735
238 241 1.21314150131 -1.92845115228
239 397 -0.336333320297 2.80525933329
240 332 -0.365559756459 2.77603289713
241 232 0.227421480411 -2.91417117318
242 117 0.0749147255442 -3.06667792805
243 19 0.642814388804 -2.49877826479
244 117 0.451976215422 -2.68961643817
245 125 0.169553313785 -2.9720393398
246 148 0.632591297327 -2.50900135626
247 66 0.0664624222028 -3.07513023139
248 241 -0.83364646313 2.30794619046
249 109 1.09450038905 -2.04709226454
250 189 -0.265680689042 2.87591196455
251 46 1.03529830042 -2.10629435317
252 186 -0.295314272296 2.84627838129
253 22 -1.40025392436 1.74133872923
254 78 0.0105553851627 -3.13103726843
255 181 0.459552283458 -2.68204037013
256 215 0.991115763888 -2.1504768897
257 200 -1.50999336059 1.631599293
258 227 -0.435778675525 2.70581397806
259 166 0.128372492999 -3.01322016059
260 287 1.22421206143 -1.91738059216
261 195 -0.142211663918 2.99938098967
262 140 -1.23207216906 1.90952048453
263 246 0.619378669545 -2.52221398404
264 463 0.428176235099 -2.71341641849
265 470 -1.37374262908 1.76785002451
266 151 -0.955367323128 2.18622533046
267 66 -0.727946250038 2.41364640355
268 178 0.768675079864 -2.37291757373
269 285 0.343878257837 -2.79771439575
270 135 0.510730289549 -2.63086236404
271 142 -1.3274777248 1.81411492879
272 263 -0.583454335992 2.5581383176
273 233 1.54190392998 -1.59968872361
274 445 0.0965745244387 -3.04501812915
275 19 1.26521070146 -1.87638195213
276 140 0.34106441862 -2.80052823497
277 255 0.874692688827 -2.26689996476
278 59 -0.429324270211 2.71226838338
279 57 0.36215282895 -2.77943982464
280 231 -1.15031115947 1.99128149412
281 77 -0.404535531736 2.73705712185
282 359 -1.24014568655 1.90144696704
283 271 0.29095673961 -2.85063591398
284 303 0.151203749103 -2.99038890449
285 269 0.247190415585 -2.894402238
286 319 -1.50490292652 1.63668972707
287 137 -0.380509575642 2.76108307795
288 414 0.742983821179 -2.39860883241
289 257 -1.07435820891 2.06723444468
290 419 -1.55040937082 1.59118328277
291 368 -0.361447935456 2.78014471813
292 79 -0.971777702439 2.16981495115
293 74 -0.55181694698 2.58977570661
294 125 0.393359766941 -2.74823288665
295 88 0.889533782373 -2.25205887122
296 255 0.413466082752 -2.72812657084
297 69 0.303379547663 -2.83821310593
298 169 1.4573786745 -1.68421397909
299 345 -1.26612632079 1.8754663328
300 33 1.14349898219 -1.9980936714
301 8 -0.394961385312 2.74663126828
302 107 -0.516682588308 2.62491006528
303 284 0.0669795506371 -3.07461310295
304 452 0.515900913248 -2.62569174034
305 103 -1.4330094733 1.70858318028
306 56 -1.34242564224 1.79916701135
307 66 0.789568494139 -2.35202415945
308 29 0.205265229369 -2.93632742422
309 627 -1.34309375285 1.79849890074
310 137 0.694414128239 -2.44717852535
311 200 -0.996947412425 2.14464524116
312 30 0.588387016358 -2.55320563723
313 236 0.123674491871 -3.01791816172
314 258 1.01490742775 -2.12668522584
315 246 -1.55277992035 1.58881273324
316 495 -0.879697989456 2.26189466413
317 56 1.43172010979 -1.7098725438
318 8 0.725128032214 -2.41646462138
319 209 -0.0598176284824 3.08177502511
320 169 0.404460283635 -2.73713236996
321 163 -0.583027903755 2.55856474983
322 276 1.16214384363 -1.97944880996
323 79 0.496920170564 -2.64467248303
324 307 0.0686669308231 -3.07292572277
325 162 1.52898947597 -1.61260317762
326 247 -0.494751338283 2.64684131531
327 69 -1.11959998217 2.02199267142
328 210 -0.0564642411474 3.08512841244
329 280 -0.83273044713 2.30886220646
330 328 0.474002010338 -2.66759064325
331 245 -1.40409770478 1.73749494881
332 215 -0.856726842636 2.28486581095
333 300 1.09430331265 -2.04728934094
334 165 -0.529719704872 2.61187294872
335 69 -0.821927833297 2.31966482029
336 345 -1.50861728304 1.63297537055
337 169 -1.01873326558 2.12285938801
338 296 0.51764590914 -2.62394674445
339 424 1.16915359961 -1.97243905398
340 293 -0.240386462556 2.90120619103
341 329 -1.47605665147 1.66553600212
342 3 -1.31742537138 1.82416728221
343 74 -1.21058694624 1.93100570735
344 318 -0.655393246964 2.48619940663
345 299 -0.573963920548 2.56762873304
346 323 -0.204125148595 2.93746750499
347 314 -0.504881899154 2.63671075444
348 6 1.14434350347 -1.99724915012
349 209 -1.44006801484 1.70152463875
350 286 -1.19125497865 1.95033767494
351 396 1.49109465022 -1.65049800337
352 324 -1.02808139704 2.11351125655
353 8 -0.683138151704 2.45845450189
354 8 -0.972754810947 2.16883784264
355 27 1.5397413866 -1.60185126699
356 148 -0.107205116403 3.03438753719
357 126 1.26295747399 -1.8786351796
358 214 1.477663102 -1.66392955159
359 282 -1.43655342872 1.70503922487
360 115 -0.038594980957 3.10299767263
361 188 1.17678549077 -1.96480716282
362 135 -1.07545677173 2.06613588186
363 115 0.291959993457 -2.84963266013
364 296 -0.396566049234 2.74502660436
365 138 -0.77972108685 2.36187156674
366 298 1.27477492283 -1.86681773076
367 209 -1.35388717626 1.78770547733
368 291 -0.291299615699 2.85029303789
369 18 -1.20651191881 1.93508073478
370 6 -1.18633064756 1.95526200603
371 324 -1.22751488006 1.91407777353
372 123 1.08856358753 -2.05302906606
373 381 0.493448906228 -2.64814374736
374 283 0.146127835944 -2.99546481765
375 89 -1.22601945056 1.91557320303
376 291 0.908023165717 -2.23356948787
377 324 -1.2563515045 1.88524114909
378 307 -0.604304008202 2.53728864539
379 2 0.863449728992 -2.2781429246
380 228 1.3953436349 -1.74624901869
381 268 -1.45679212218 1.68480053141
382 65 0.912997830785 -2.2285948228
383 276 -0.034772499906 3.10682015368
384 50 1.05875908727 -2.08283356632
385 199 1.03215286257 -2.10943979102
386 246 0.0674868504186 -3.07410580317
387 346 -1.54314737577 1.59844527782
388 397 -0.30896126765 2.83263138594
389 344 -1.21078560259 1.930807051
390 69 1.47711596983 -1.66447668376
391 149 0.305461655901 -2.83613099769
392 99 0.669017872394 -2.4725747812
393 401 1.38780698249 -1.7537856711
394 326 -0.850579992749 2.29101266084
395 347 0.750681959648 -2.39091069394
396 115 -0.82327471698 2.31831793661
397 239 -0.5572729365 2.58431971709
398 222 -0.482630594636 2.65896205895
399 188 -1.53870617668 1.60288647691
400 282 -0.432704805117 2.70888784847
401 202 0.984476504784 -2.15711614881
402 346 0.770000032682 -2.37159262091
403 128 -1.11334433563 2.02824831796
404 178 -1.07238837683 2.06920427676
405 80 0.0113635699033 -3.13022908369
406 137 -1.29984315351 1.84174950008
407 148 -1.07501891826 2.06657373533
408 231 0.867499724986 -2.2740929286
409 94 0.592480083408 -2.54911257018
410 39 0.349902669756 -2.79168998383
411 455 -1.4763971086 1.66519554499
412 80 -1.20404544927 1.93754720432
413 110 -1.38092560488 1.76066704871
414 288 0.646967732168 -2.49462492142
415 37 -0.0867569369902 3.0548357166
416 109 1.54848986076 -1.59310279283
417 110 1.24133919859 -1.900253455
418 154 1.03000996118 -2.11158269241
419 290 1.52846060857 -1.61313204502
420 211 0.685749569852 -2.45584308374
421 324 -0.0794769985594 3.06211565503
422 90 1.25045103207 -1.89114162152
423 62 -1.26194111049 1.8796515431
424 35 0.399486721213 -2.74210593238
425 377 1.19515927896 -1.94643337463
426 324 0.83777399005 -2.30381866354
427 343 -1.20464931468 1.93694333891
428 394 -0.708855398201 2.43273725539
429 351 -0.0673127950298 3.07427985856
430 347 -1.34282326811 1.79876938548
431 258 1.42751877599 -1.7140738776
432 70 -0.0772478960688 3.06434475752
433 154 1.47085595893 -1.67073669466
434 279 -0.516756130167 2.62483652342
435 32 -1.36982256179 1.7717700918
436 205 -1.17433847177 1.96725418182
437 360 -0.945840558098 2.19575209549
438 288 1.30776279495 -1.83382985864
439 322 0.696501425771 -2.44509122782
440 666 0.536571820209 -2.60502083338
441 420 0.403535683474 -2.73805697012
442 368 0.922266169283 -2.21932648431
443 661 -0.0255742768145 3.11601837678
444 234 -1.49510057258 1.64649208101
445 274 0.0009449479569 -3.14064770563
446 142 0.244526462389 -2.8970661912
447 107 1.17465504506 -1.96693760853
448 234 -1.01505182713 2.12654082646
449 260 -0.58558598736 2.55600666623
450 429 -0.0575588244029 3.08403382919
451 80 0.144362939372 -2.99722971422
452 304 0.61698381403 -2.52460883956
453 361 -1.39002680356 1.75156585003
454 48 -1.48494168597 1.65665096762
455 411 1.46905335666 -1.67253929693
456 72 -0.568487038018 2.57310561557
457 213 -1.27467276357 1.86691989002
458 116 -0.892499267546 2.24909338604
459 347 -0.0466580705746 3.09493458302
460 419 0.660880946486 -2.4807117071
461 271 1.00164081361 -2.13995183998
462 240 -0.739814001359 2.40177865223
463 264 0.284469844093 -2.8571228095
464 151 -0.221253274102 2.92033937949
465 654 -1.44575892116 1.69583373243
466 301 -0.995049497498 2.14654315609
467 132 1.55939040887 -1.58220224472
468 288 1.41773447838 -1.72385817521
469 213 -0.427273418651 2.71431923494
470 214 0.339434988725 -2.80215766486
471 8 -1.30554089657 1.83605175702
472 15 -1.35320974495 1.78838290864
473 350 -1.20729713238 1.93429552121
474 441 0.183129478374 -2.95846317522
475 299 -1.53548223213 1.60611042146
476 149 0.07525081543 -3.06634183816
477 42 1.10630153298 -2.03529112061
478 62 1.00410270699 -2.1374899466
479 281 1.31431045731 -1.82728219628
480 566 0.15737941237 -2.98421324122
481 62 -0.375040865555 2.76655178803
482 204 1.12477223089 -2.0168204227
483 213 -1.21683261433 1.92476003926
484 87 -0.20520662401 2.93638602958
485 95 -0.665144857777 2.47644779581
486 347 -0.607764881215 2.53382777238
487 414 -1.45058039511 1.69101225848
488 494 1.25818664896 -1.88340600463
489 206 -0.111962339506 3.02963031408
490 272 -1.43776065763 1.70383199596
491 115 1.17449280289 -1.9670998507
492 234 0.721385883855 -2.42020676973
493 274 0.723277824595 -2.41831482899
494 488 1.44011686169 -1.7014757919
495 316 -0.573258429523 2.56833422407
496 336 1.31410911405 -1.82748353954
497 263 1.35416320681 -1.78742944678
498 50 0.979415945787 -2.1621767078
499 45 0.839325285643 -2.30226736795
500 418 -1.33159343986 1.80999921373
501 19 -0.0424881485727 3.09910450502
502 246 -0.93077481493 2.21081783866
503 54 1.33495045138 -1.80664220221
504 274 0.120154757833 -3.02143789576
505 274 -0.576024876926 2.56556777666
506 252 0.152802285818 -2.98879036777
507 586 -0.602663364593 2.538929289
508 190 -1.47836304826 1.66322960533
509 290 1.05468679456 -2.08690585903
510 132 -0.423383916789 2.7182087368
511 557 1.34133368998 -1.80025896361
512 411 0.420063057093 -2.7215295965
513 515 -1.37656098152 1.76503167207
514 154 -1.00292639502 2.13866625857
515 93 0.00868455144964 -3.13290810214
516 460 1.30188785119 -1.8397048024
517 531 1.4533571867 -1.68823546689
518 460 0.842188173108 -2.29940448048
519 36 -0.00280329156059 3.13878936203
520 8 0.0230109105243 -3.11858174307
521 12 0.608256203483 -2.53333645011
522 516 0.344633576008 -2.79695907758
523 95 0.228876585094 -2.9127160685
524 417 1.38962442743 -1.75196822616
525 509 0.691181365379 -2.45041128821
526 516 0.736067310435 -2.40552534315
527 1 0.307366362711 -2.83422629088
528 56 1.0625583931 -2.07903426049
529 234 -0.852777361445 2.28881529214
530 439 -0.363480042591 2.778112611
531 517 -1.4564161812 1.68517647239
532 152 0.343068737171 -2.79852391642
533 330 -0.697890578737 2.44370207485
534 351 -0.72807793618 2.41351471741
535 2 -1.46868009368 1.67291255991
536 459 -1.37413854101 1.76745411258
537 325 0.0853160038457 -3.05627664974
538 80 -1.39083105093 1.75076160266
539 531 -1.43334670061 1.70824595298
540 234 -0.550678177067 2.59091447652
541 517 0.881124912624 -2.26046774097
542 167 0.751807551894 -2.3897851017
543 59 0.215222232536 -2.92637042105
544 59 1.43303429482 -1.70855835877
545 77 -1.50454441182 1.63704824177
546 577 -0.533740505613 2.60785214798
547 1 -1.32623072513 1.81536192846
548 303 0.111609847239 -3.02998280635
549 26 0.626650084506 -2.51494256908
550 269 -1.08132397674 2.06026867685
551 517 1.33442231075 -1.80717034284
552 171 -0.812233928721 2.32935872487
553 178 -1.04037826076 2.10121439283
554 39 -1.38660624136 1.75498641223
555 94 0.117685412583 -3.02390724101
556 111 -1.20682818687 1.93476446671
557 511 1.07978835003 -2.06180430356
558 316 -0.18551629771 2.95607635588
559 265 1.28877206126 -1.85282059233
560 228 -1.01192644905 2.12966620454
561 57 -0.388826035596 2.75276661799
562 144 -0.308857523063 2.83273513053
563 20 0.154619227613 -2.98697342598
564 48 -0.51721518286 2.62437747073
565 201 -1.50453709681 1.63705555678
566 480 -0.0765227077386 3.06506994585
567 16 -1.36192180603 1.77967084756
568 7 0.0407773168143 -3.10081533678
569 16 1.06999935025 -2.07159330334
570 32 0.408825298917 -2.73276735467
571 59 1.41099901262 -1.73059364097
572 209 -1.16968919838 1.97190345521
573 79 0.179491339237 -2.96210131435
574 144 0.478410825944 -2.66318182765
575 161 -0.324657715019 2.81693493857
576 1 0.692509434534 -2.44908321906
577 185 -1.16040731769 1.9811853359
578 253 0.398544283781 -2.74304836981
579 193 0.898732998877 -2.24285965471
580 160 0.0409995332134 -3.10059312038
581 328 -0.603766796317 2.53782585727
582 50 -0.248062935291 2.8935297183
583 477 -0.815077208504 2.32651544509
584 21 1.42619311526 -1.71539953833
585 135 -0.131898698888 3.0096939547
586 507 -0.535989203123 2.60560345047
587 466 -0.975618960073 2.16597369352
588 132 -0.0352553240653 3.10633732952
589 11 -1.27138058288 1.87021207071
590 173 0.963098496226 -2.17849415736
591 190 -1.05817088095 2.08342177264
592 288 1.30028744635 -1.84130520724
593 280 -1.30295834447 1.83863430912
594 333 -0.882071256519 2.25952139707
595 110 -0.848804858258 2.29278779533
596 672 -0.770125595761 2.37146705783
597 136 0.490067483578 -2.65152517001
598 21 -1.0712754326 2.07031722099
599 320 1.16401062476 -1.97758202883
600 34 1.39885136368 -1.74274128991
601 333 -0.193174857348 2.94841779624
602 126 -1.22506541666 1.91652723693
603 536 0.848504598764 -2.29308805483
604 184 0.477068311994 -2.6645243416
605 173 0.420107102831 -2.72148555076
606 79 1.56123737965 -1.58035527394
607 418 -0.402758243152 2.73883441044
608 136 -0.186121251747 2.95547140184
609 182 -1.12245626781 2.01913638578
610 367 -1.27505263457 1.86654001902
611 50 -0.0219090602585 3.11968359333
612 2 1.06034138358 -2.08125127001
613 36 -0.0607324611377 3.08086019245
614 164 -0.976448040909 2.16514461268
615 65 -1.12259990973 2.01899274386
616 380 -0.123543328855 3.01804932473
617 168 -0.584574497554 2.55701815604
618 270 0.188089056294 -2.9535035973
619 166 -0.634932189456 2.50666046413
620 38 0.910897961136 -2.23069469245
621 286 1.34752807676 -1.79406457683
622 177 -1.47587073721 1.66572191638
623 111 1.22667304221 -1.91491961138
624 228 -0.108752484347 3.03284016924
625 154 0.625342035892 -2.5162506177
626 213 0.448868252438 -2.69272440115
627 14 -0.914842858519 2.22674979507
628 42 0.222070924369 -2.91952172922
629 429 1.06133527377 -2.08025737982
630 160 1.22407212964 -1.91752052395
631 49 1.49222517189 -1.6493674817
632 154 -0.22219602708 2.91939662651
633 87 -1.46052285966 1.68106979393
634 214 -1.32000390632 1.82158874727
635 116 0.818042927816 -2.32354972577
636 61 -0.29972685686 2.84186579673
637 358 1.50854309635 -1.63304955724
638 58 -0.254887099113 2.88670555448
639 184 -0.846578118964 2.29501453463
640 134 -1.40209958917 1.73949306442
641 22 1.38460748304 -1.75698517055
642 93 -1.03375327575 2.10783937784
643 36 1.27602785522 -1.86556479837
644 670 -0.842789250067 2.29880340352
645 309 1.19894023186 -1.94265242173
646 58 1.25195302726 -1.88963962633
647 86 -0.89414675909 2.2474458945
648 304 -1.46246372688 1.67912892671
649 468 1.47405381758 -1.66753883601
650 165 0.137195993558 -3.00439666003
651 69 -0.321583942788 2.8200087108
652 387 0.677220842021 -2.46437181157
653 1 1.27622455189 -1.8653681017
654 60 1.38283298009 -1.7587596735
655 193 -0.0135983376137 3.12799431598
656 186 0.46036664685 -2.68122600674
657 265 -0.284627382544 2.85696527105
658 26 0.647243253293 -2.4943494003
659 134 -0.29465380144 2.84693885215
660 239 0.083332208465 -3.05826044512
661 239 -1.51169707685 1.62989557674
662 116 -0.242091339182 2.89950131441
663 21 1.18622835642 -1.95536429717
664 294 1.00864073223 -2.13295192136
665 46 0.238398275461 -2.90319437813
666 440 0.425657195677 -2.71593545791
667 260 0.928864662751 -2.21272799084
668 120 -0.241425790189 2.9001668634
669 258 0.108101564966 -3.03349108862
670 209 -0.0626373180486 3.07895533554
671 293 0.101958666018 -3.03963398757
672 434 -0.928962081688 2.2126305719
673 421 -0.6875388422 2.45405381139
674 115 -0.991241141723 2.15035151187
675 120 -1.27260074994 1.86899190365
676 16 -0.595499787908 2.54609286568
677 116 -1.4644385269 1.67715412669
678 93 -0.00275775728783 3.1388348963
679 596 0.544369506519 -2.59722314707
680 148 1.22394886664 -1.91764378695
681 26 -0.210963398962 2.93062925463
682 425 -0.760239606765 2.38135304682
683 73 0.315089515278 -2.82650313831
684 262 0.0760764895886 -3.065516164
685 245 -0.654078160368 2.48751449322
686 177 -0.23718003629 2.9044126173
687 265 -1.47731933118 1.66427332241
688 186 0.42550074953 -2.71609190406
689 488 -0.214370367358 2.92722228623
690 307 -1.52941366867 1.61217898492
691 120 1.01807759837 -2.12351505522
692 539 0.338549326609 -2.80304332698
693 322 0.9116411846 -2.22995146899
694 673 -0.151748127252 2.98984452634
695 140 -1.29126357324 1.85032908035
696 4 0.9889932115 -2.15259944209
697 48 0.552623788818 -2.58896886477
698 8 1.03866028596 -2.10293236763
699 322 -0.338301392937 2.80329126065
700 566 -1.30749571895 1.83409693464
701 260 -0.285997851991 2.8555948016
702 225 -0.109511210974 3.03208144262
703 164 -0.0225548553625 3.11903779823
704 51 -1.0622391194 2.07935353419
705 30 -0.281026200791 2.8605664528
706 371 -0.470459263887 2.6711333897
707 68 1.42048459774 -1.72110805585
708 425 1.37916816286 -1.76242449073
709 164 -0.0112853938834 3.13030725971
710 211 -0.611540681101 2.53005197249
711 428 -0.516034245843 2.62555840775
712 53 0.642804374308 -2.49878827928
713 428 0.468222979131 -2.67336967446
714 675 -1.21655645299 1.9250362006
715 33 0.604191078476 -2.53740157511
716 745 -0.152114882558 2.98947777103
717 517 -0.125179436897 3.01641321669
718 531 -0.134836253288 3.0067564003
719 196 -0.936462359247 2.20513029434
720 669 -0.730572196088 2.4110204575
721 428 -1.46768463999 1.6739080136
722 509 1.21154352906 -1.93004912453
723 60 0.100013342007 -3.04157931158
724 173 0.405944508286 -2.7356481453
725 115 0.258838707191 -2.8827539464
726 373 0.925890025011 -2.21570262858
727 281 -0.581293666641 2.56029898695
728 104 0.144256911447 -2.99733574214
729 53 -0.343130486412 2.79846216718
730 129 -0.243711246788 2.8978814068
731 291 -0.593618639469 2.54797401412
732 61 0.742343388953 -2.39924926464
